empleado_id,fecha,hora_inicio,hora_fin,tipo_turno,ubicacion,notas
E127,2025-03-28,21:04,05:04,Libre,Almacén,Amet aut consequuntur.
E147,2024-07-06,21:44,03:44,Noche,Almacén,
E083,2024-10-07,22:52,05:52,Tarde,Oficina Central,
E071,2024-12-19,05:32,12:32,Noche,Planta de Producción,Quidem repudiandae adipisci sit.
E100,2025-04-20,12:35,19:35,Noche,Oficina Remota,
E142,2024-06-06,00:24,06:24,Noche,Planta de Producción,
E014,2024-09-03,12:10,19:10,Tarde,Oficina Central,
E084,2024-06-09,13:22,20:22,Noche,Planta de Producción,
E017,2024-06-27,16:42,22:42,Noche,Almacén,
E076,2025-01-04,00:12,08:12,Mañana,Planta de Producción,
E085,2024-11-22,15:52,23:52,Noche,Oficina Remota,
E029,2024-10-08,04:36,12:36,Libre,Oficina Remota,
E097,2025-04-18,03:58,11:58,Mañana,Oficina Remota,
E089,2024-12-17,18:07,00:07,Tarde,Almacén,
E055,2025-03-31,19:21,02:21,Libre,Oficina Central,
E100,2024-08-16,00:27,08:27,Noche,Oficina Central,
E007,2025-04-08,21:33,04:33,Mañana,Planta de Producción,
E084,2025-04-02,17:17,23:17,Mañana,Almacén,
E039,2024-10-30,19:46,03:46,Mañana,Planta de Producción,Quos occaecati perferendis itaque.
E023,2024-12-31,06:11,12:11,Noche,Planta de Producción,
E141,2024-07-02,06:13,14:13,Noche,Oficina Central,
E037,2025-02-20,05:13,11:13,Mañana,Planta de Producción,
E033,2025-02-21,18:34,02:34,Noche,Oficina Remota,
E119,2024-10-18,13:54,21:54,Mañana,Oficina Remota,
E073,2025-02-06,05:20,11:20,Mañana,Oficina Remota,Voluptates maxime voluptatibus.
E059,2024-12-23,08:02,16:02,Libre,Oficina Central,
E029,2024-08-17,19:13,01:13,Mañana,Oficina Remota,
E062,2025-02-05,01:55,09:55,Libre,Planta de Producción,Omnis pariatur est nesciunt sunt.
E056,2024-11-24,16:36,22:36,Libre,Oficina Central,
E108,2024-12-02,19:33,02:33,Tarde,Planta de Producción,
E120,2024-07-11,03:51,10:51,Tarde,Oficina Remota,
E006,2024-08-25,09:44,16:44,Mañana,Almacén,
E116,2025-01-13,16:08,23:08,Mañana,Planta de Producción,
E024,2024-04-23,21:24,04:24,Noche,Planta de Producción,
E017,2025-02-19,09:55,16:55,Mañana,Oficina Remota,
E122,2024-07-12,02:02,08:02,Mañana,Oficina Central,
E014,2025-02-28,17:33,23:33,Tarde,Almacén,
E065,2024-07-15,07:33,14:33,Libre,Oficina Central,
E044,2024-04-29,01:50,07:50,Libre,Almacén,
E114,2024-05-26,05:54,12:54,Mañana,Planta de Producción,
E138,2025-04-02,06:42,12:42,Mañana,Almacén,Repudiandae error similique quis.
E001,2025-01-09,08:28,16:28,Mañana,Oficina Central,
E018,2025-04-10,08:49,15:49,Noche,Oficina Central,
E011,2025-01-19,22:14,04:14,Tarde,Oficina Central,
E139,2024-05-08,21:52,05:52,Libre,Oficina Remota,
E019,2024-10-09,05:37,13:37,Mañana,Almacén,
E130,2025-04-16,01:05,09:05,Noche,Planta de Producción,
E019,2025-02-07,16:08,00:08,Noche,Oficina Central,
E070,2024-11-07,01:17,07:17,Noche,Almacén,
E046,2024-10-22,18:06,00:06,Libre,Oficina Remota,
E008,2024-11-03,14:49,21:49,Tarde,Planta de Producción,
E058,2024-05-07,19:46,01:46,Tarde,Almacén,
E023,2025-03-14,15:25,23:25,Tarde,Oficina Remota,
E033,2025-03-10,13:57,19:57,Noche,Oficina Remota,
E140,2024-09-10,21:56,04:56,Mañana,Oficina Central,
E012,2024-12-01,06:00,14:00,Noche,Planta de Producción,
E073,2024-10-01,22:57,06:57,Noche,Planta de Producción,
E106,2024-06-16,06:49,14:49,Libre,Planta de Producción,
E122,2024-11-13,05:37,12:37,Libre,Oficina Central,
E030,2025-03-29,19:06,02:06,Tarde,Almacén,
E117,2024-07-06,00:29,07:29,Mañana,Almacén,
E097,2025-02-16,21:05,04:05,Tarde,Planta de Producción,
E117,2024-11-20,10:18,16:18,Tarde,Almacén,
E103,2024-04-27,08:53,15:53,Mañana,Planta de Producción,
E040,2024-09-12,11:36,17:36,Mañana,Oficina Remota,
E096,2024-11-17,15:11,22:11,Mañana,Almacén,
E131,2024-10-10,15:38,22:38,Mañana,Oficina Central,
E130,2025-03-05,09:45,16:45,Tarde,Almacén,
E118,2024-10-31,09:30,15:30,Tarde,Planta de Producción,
E097,2025-03-25,05:57,12:57,Libre,Almacén,
E058,2025-03-21,23:35,05:35,Mañana,Oficina Central,
E071,2024-08-30,13:13,20:13,Tarde,Planta de Producción,
E079,2024-06-10,09:52,16:52,Mañana,Planta de Producción,
E005,2024-08-04,01:18,07:18,Mañana,Planta de Producción,
E145,2025-01-31,02:01,08:01,Mañana,Oficina Remota,
E061,2024-09-23,01:52,07:52,Noche,Oficina Central,
E072,2024-10-24,14:10,22:10,Tarde,Oficina Remota,
E149,2024-09-25,08:48,15:48,Tarde,Almacén,
E025,2024-08-27,14:05,22:05,Noche,Oficina Remota,
E087,2024-10-24,22:10,05:10,Tarde,Oficina Central,
E057,2024-11-13,20:44,02:44,Noche,Oficina Central,
E096,2024-05-10,12:10,18:10,Libre,Oficina Remota,Minus voluptate soluta vel.
E123,2025-03-28,16:49,23:49,Mañana,Oficina Remota,
E104,2025-01-04,02:22,09:22,Mañana,Oficina Remota,Commodi laboriosam nisi ut sit.
E063,2024-05-23,03:54,09:54,Noche,Almacén,
E038,2025-03-28,12:45,20:45,Libre,Almacén,
E114,2025-01-20,08:05,14:05,Noche,Oficina Central,
E106,2025-03-04,11:21,19:21,Mañana,Oficina Central,
E065,2024-11-30,20:33,03:33,Mañana,Oficina Central,
E120,2025-02-08,07:05,13:05,Libre,Planta de Producción,
E132,2024-07-14,21:38,03:38,Noche,Oficina Remota,
E008,2024-10-03,17:16,23:16,Mañana,Oficina Central,
E002,2024-11-03,04:33,12:33,Noche,Oficina Central,
E086,2024-11-23,17:34,01:34,Tarde,Planta de Producción,Cupiditate eaque doloremque nostrum.
E128,2024-08-16,23:51,06:51,Tarde,Oficina Remota,
E074,2024-08-02,03:45,11:45,Libre,Almacén,
E057,2025-02-07,02:03,10:03,Tarde,Almacén,
E002,2024-06-06,13:40,21:40,Mañana,Almacén,
E111,2024-08-14,13:15,19:15,Noche,Oficina Remota,
E011,2025-04-02,01:57,08:57,Noche,Planta de Producción,
E008,2024-10-15,17:15,00:15,Noche,Planta de Producción,
E106,2025-03-13,16:48,22:48,Mañana,Oficina Remota,
E146,2024-05-29,01:18,08:18,Mañana,Oficina Central,
E030,2024-08-19,18:47,02:47,Mañana,Oficina Remota,
E094,2025-02-09,20:09,02:09,Mañana,Almacén,
E054,2024-12-28,02:11,10:11,Libre,Oficina Remota,
E114,2025-03-20,15:59,22:59,Noche,Almacén,
E124,2024-11-22,22:12,06:12,Mañana,Planta de Producción,
E053,2024-09-11,15:22,21:22,Mañana,Planta de Producción,
E132,2025-02-13,15:58,23:58,Noche,Oficina Central,Ea est praesentium temporibus quibusdam magni.
E139,2024-06-08,13:00,21:00,Libre,Planta de Producción,
E073,2024-06-13,02:49,10:49,Noche,Oficina Remota,
E034,2024-11-07,06:43,14:43,Tarde,Planta de Producción,
E139,2024-06-27,01:07,09:07,Mañana,Almacén,
E085,2025-03-26,08:42,16:42,Noche,Oficina Remota,
E028,2024-08-25,12:27,19:27,Noche,Oficina Central,
E026,2024-08-05,15:19,23:19,Tarde,Oficina Central,
E137,2025-02-22,06:51,12:51,Libre,Oficina Remota,
E034,2024-09-22,16:45,23:45,Libre,Almacén,Ipsam sint voluptatibus fuga error aperiam.
E096,2025-01-07,23:04,05:04,Mañana,Almacén,
E072,2024-07-06,17:42,23:42,Noche,Planta de Producción,
E109,2025-04-18,20:23,03:23,Tarde,Planta de Producción,
E055,2024-11-16,06:25,12:25,Libre,Planta de Producción,
E133,2024-06-06,22:48,05:48,Tarde,Planta de Producción,
E062,2025-04-08,09:45,17:45,Tarde,Planta de Producción,Magnam numquam nulla nobis ipsa id.
E083,2024-10-23,02:20,10:20,Noche,Oficina Central,
E003,2024-08-31,21:25,05:25,Tarde,Almacén,
E126,2024-10-06,01:39,09:39,Tarde,Almacén,
E111,2025-04-22,06:18,12:18,Tarde,Almacén,
E023,2024-05-12,08:48,14:48,Tarde,Oficina Remota,
E042,2024-08-03,21:38,03:38,Tarde,Almacén,
E033,2025-02-18,21:42,03:42,Noche,Planta de Producción,
E144,2024-08-02,01:50,07:50,Libre,Planta de Producción,
E114,2024-06-08,22:40,05:40,Libre,Oficina Central,
E142,2025-02-02,10:00,16:00,Mañana,Oficina Central,
E116,2024-06-07,13:08,21:08,Libre,Almacén,Facilis perspiciatis quasi aliquid.
E021,2024-11-09,06:29,12:29,Tarde,Almacén,
E053,2025-03-23,04:09,11:09,Tarde,Oficina Remota,
E079,2024-05-03,14:31,20:31,Mañana,Planta de Producción,
E009,2024-10-10,06:02,13:02,Noche,Planta de Producción,
E005,2024-10-09,00:05,07:05,Libre,Oficina Central,Ipsum ex nisi architecto consequuntur officiis.
E008,2024-07-28,14:07,22:07,Tarde,Oficina Central,
E031,2024-08-01,02:17,08:17,Tarde,Almacén,
E022,2025-02-19,11:17,19:17,Noche,Almacén,Harum error saepe aperiam.
E131,2024-12-02,11:25,18:25,Noche,Planta de Producción,
E004,2024-06-26,00:04,08:04,Tarde,Oficina Central,
E071,2024-10-14,06:23,12:23,Libre,Oficina Central,
E139,2025-01-09,00:17,06:17,Libre,Oficina Central,
E035,2025-02-19,04:58,10:58,Tarde,Almacén,
E050,2024-10-29,08:20,14:20,Libre,Planta de Producción,
E029,2024-09-03,14:51,22:51,Tarde,Oficina Central,
E080,2024-09-30,14:41,21:41,Libre,Oficina Central,
E018,2024-10-25,11:05,17:05,Noche,Oficina Remota,
E014,2024-10-22,00:25,07:25,Libre,Oficina Central,
E140,2024-09-16,10:15,18:15,Tarde,Oficina Remota,
E095,2024-11-07,18:30,00:30,Mañana,Planta de Producción,
E139,2024-08-30,03:11,10:11,Noche,Almacén,
E024,2025-02-05,09:49,16:49,Libre,Oficina Central,
E138,2025-03-13,21:49,04:49,Libre,Oficina Central,
E128,2024-07-28,19:46,02:46,Libre,Oficina Remota,
E011,2024-11-28,09:08,17:08,Libre,Oficina Remota,
E107,2024-10-24,06:45,13:45,Noche,Planta de Producción,
E084,2025-01-26,16:04,23:04,Noche,Oficina Remota,
E115,2024-04-28,02:46,10:46,Noche,Oficina Central,
E147,2025-01-22,23:26,07:26,Noche,Almacén,
E105,2025-02-14,12:22,20:22,Tarde,Planta de Producción,
E097,2024-06-23,12:26,18:26,Libre,Almacén,
E093,2024-06-15,20:51,02:51,Tarde,Oficina Remota,
E063,2024-06-20,14:31,20:31,Libre,Oficina Remota,
E024,2024-10-12,20:11,04:11,Libre,Oficina Central,
E108,2025-02-08,10:33,17:33,Tarde,Almacén,
E033,2024-09-01,05:16,11:16,Tarde,Planta de Producción,
E128,2024-11-13,02:55,10:55,Tarde,Oficina Central,In maiores delectus autem quae.
E064,2025-04-08,11:49,19:49,Mañana,Planta de Producción,Repudiandae et porro.
E064,2025-01-20,15:29,23:29,Libre,Almacén,
E140,2024-07-27,19:18,01:18,Mañana,Oficina Remota,
E102,2024-06-12,13:18,19:18,Tarde,Almacén,
E006,2025-04-02,13:12,19:12,Noche,Planta de Producción,
E094,2024-10-30,10:13,16:13,Noche,Oficina Central,
E002,2024-07-07,22:37,05:37,Mañana,Oficina Central,
E136,2024-12-07,01:22,07:22,Libre,Oficina Remota,
E129,2024-06-10,20:59,03:59,Libre,Planta de Producción,
E069,2025-04-21,00:48,08:48,Tarde,Oficina Central,
E014,2024-12-28,22:00,05:00,Libre,Oficina Central,
E147,2024-05-17,02:36,10:36,Mañana,Planta de Producción,
E145,2024-10-15,19:42,03:42,Noche,Oficina Central,
E034,2024-09-16,08:14,16:14,Noche,Almacén,
E010,2025-03-24,00:58,07:58,Mañana,Oficina Central,
E120,2025-01-23,20:19,02:19,Noche,Oficina Remota,
E074,2024-06-08,19:39,01:39,Mañana,Oficina Remota,
E074,2025-03-31,21:36,04:36,Tarde,Almacén,
E083,2024-09-15,10:58,17:58,Tarde,Almacén,
E128,2024-11-09,16:54,00:54,Mañana,Planta de Producción,
E146,2024-06-05,22:14,05:14,Noche,Oficina Central,
E081,2025-01-14,04:15,12:15,Noche,Oficina Remota,
E109,2025-03-17,11:30,18:30,Noche,Oficina Central,
E006,2024-09-07,17:22,00:22,Noche,Almacén,
E132,2024-06-14,16:47,00:47,Tarde,Oficina Remota,
E015,2024-10-31,05:16,12:16,Libre,Planta de Producción,
E063,2024-10-24,18:47,02:47,Libre,Oficina Central,
E025,2025-02-21,01:40,08:40,Libre,Oficina Remota,Blanditiis doloremque vitae et.
E059,2024-07-13,02:30,10:30,Libre,Planta de Producción,
E055,2024-05-12,03:38,09:38,Tarde,Planta de Producción,
E034,2024-08-21,17:47,00:47,Libre,Almacén,
E021,2024-07-23,13:17,19:17,Libre,Oficina Remota,
E030,2025-01-16,02:36,08:36,Tarde,Oficina Remota,
E077,2024-12-05,14:50,22:50,Mañana,Oficina Central,
E114,2024-07-04,19:23,01:23,Tarde,Planta de Producción,
E023,2024-11-09,04:03,12:03,Tarde,Oficina Remota,
E095,2024-08-17,08:54,16:54,Noche,Almacén,
E125,2025-02-17,08:36,14:36,Libre,Oficina Central,
E017,2024-08-20,10:18,17:18,Mañana,Planta de Producción,
E022,2024-09-14,16:29,22:29,Libre,Almacén,Itaque occaecati saepe.
E019,2024-10-16,16:19,23:19,Tarde,Oficina Remota,
E102,2024-04-28,00:35,08:35,Tarde,Planta de Producción,
E046,2024-08-05,02:04,10:04,Tarde,Oficina Remota,
E045,2024-10-12,02:16,10:16,Noche,Almacén,
E057,2025-02-22,04:59,12:59,Noche,Planta de Producción,
E016,2025-03-08,22:10,04:10,Libre,Planta de Producción,
E003,2024-09-28,14:23,20:23,Libre,Planta de Producción,
E001,2024-08-09,15:15,21:15,Tarde,Oficina Remota,
E104,2025-03-12,02:53,09:53,Mañana,Oficina Remota,
E138,2024-07-04,01:58,08:58,Noche,Oficina Central,
E147,2024-09-09,12:47,19:47,Mañana,Planta de Producción,Ab dolorem illo.
E041,2024-08-02,05:22,13:22,Noche,Planta de Producción,
E077,2025-03-18,04:38,10:38,Libre,Almacén,
E107,2025-02-04,21:24,04:24,Mañana,Almacén,Laudantium deserunt veritatis rem.
E037,2024-07-08,23:16,05:16,Tarde,Almacén,
E090,2025-01-13,12:08,20:08,Noche,Oficina Central,
E097,2024-06-23,04:02,11:02,Noche,Planta de Producción,
E034,2024-09-12,20:05,02:05,Libre,Almacén,
E008,2025-02-02,18:13,00:13,Noche,Oficina Remota,
E114,2024-08-01,07:13,13:13,Libre,Almacén,
E135,2025-03-29,03:02,10:02,Mañana,Oficina Remota,
E036,2024-04-22,18:14,00:14,Libre,Planta de Producción,Expedita veritatis cumque odit ipsa quod.
E070,2024-11-27,23:27,07:27,Libre,Oficina Central,
E081,2025-04-14,18:57,02:57,Mañana,Oficina Central,
E054,2024-06-19,04:04,10:04,Tarde,Almacén,
E012,2024-10-04,06:38,14:38,Tarde,Oficina Central,
E138,2024-12-12,10:26,16:26,Noche,Almacén,
E090,2024-10-04,16:40,23:40,Tarde,Almacén,
E102,2025-04-01,22:47,04:47,Noche,Planta de Producción,
E131,2025-02-03,07:27,15:27,Libre,Oficina Central,
E029,2024-10-18,09:08,16:08,Libre,Almacén,
E100,2025-03-31,14:10,22:10,Noche,Planta de Producción,
E084,2025-02-20,16:26,00:26,Tarde,Planta de Producción,
E106,2025-02-03,00:26,08:26,Mañana,Oficina Remota,
E042,2024-09-07,02:42,08:42,Mañana,Almacén,
E128,2024-09-06,12:45,20:45,Tarde,Planta de Producción,
E049,2025-02-22,23:17,07:17,Tarde,Oficina Remota,
E128,2024-05-14,17:05,23:05,Tarde,Oficina Remota,
E129,2025-01-08,02:29,09:29,Noche,Almacén,
E122,2024-08-21,18:05,00:05,Libre,Oficina Remota,
E065,2025-03-11,04:15,11:15,Libre,Planta de Producción,Porro veritatis recusandae autem dolorem recusandae.
E062,2024-05-29,08:21,14:21,Tarde,Oficina Central,
E137,2024-08-07,08:11,16:11,Mañana,Almacén,Accusantium harum cumque atque incidunt aliquam.
E066,2025-04-06,16:03,22:03,Tarde,Oficina Remota,
E059,2025-02-28,11:24,18:24,Noche,Planta de Producción,
E084,2025-03-20,04:03,10:03,Libre,Planta de Producción,
E104,2024-08-22,11:28,19:28,Mañana,Planta de Producción,
E073,2024-10-29,02:12,08:12,Mañana,Oficina Remota,
E114,2025-04-10,17:48,01:48,Tarde,Oficina Remota,
E106,2024-12-15,14:22,20:22,Libre,Almacén,
E031,2025-01-15,13:35,20:35,Tarde,Oficina Remota,Et nobis reprehenderit doloremque.
E133,2024-10-11,04:20,10:20,Noche,Almacén,Fuga animi itaque nulla.
E069,2024-10-06,11:24,18:24,Libre,Planta de Producción,
E051,2024-11-04,05:03,13:03,Tarde,Planta de Producción,
E069,2025-01-04,05:30,12:30,Tarde,Oficina Central,
E005,2025-01-14,13:25,21:25,Noche,Planta de Producción,
E086,2025-04-10,01:09,08:09,Libre,Oficina Remota,
E144,2024-04-29,13:44,21:44,Mañana,Oficina Central,
E032,2024-07-06,04:35,10:35,Mañana,Oficina Central,
E021,2024-08-13,10:53,16:53,Libre,Oficina Central,
E072,2025-03-20,06:26,14:26,Noche,Planta de Producción,
E034,2024-07-30,15:33,21:33,Noche,Planta de Producción,
E089,2024-08-14,01:52,09:52,Libre,Oficina Central,
E132,2024-05-02,01:47,09:47,Mañana,Oficina Central,
E077,2024-09-29,07:29,13:29,Noche,Oficina Remota,Recusandae dolorem ea.
E064,2024-11-30,07:08,15:08,Noche,Almacén,
E150,2024-08-05,09:52,17:52,Mañana,Oficina Central,
E036,2025-02-11,20:07,03:07,Mañana,Planta de Producción,
E090,2025-02-07,04:20,12:20,Noche,Oficina Remota,
E094,2024-10-24,20:13,04:13,Noche,Oficina Remota,Esse officia fugit ipsam temporibus ratione.
E141,2024-06-30,19:02,03:02,Mañana,Planta de Producción,
E051,2024-12-24,04:46,12:46,Libre,Oficina Central,
E018,2024-05-02,23:22,06:22,Noche,Almacén,Maxime delectus assumenda eveniet.
E089,2024-11-06,02:56,09:56,Libre,Almacén,Ducimus sint dicta.
E084,2025-01-04,07:56,13:56,Noche,Oficina Remota,
E094,2024-11-29,21:45,05:45,Noche,Oficina Remota,
E146,2024-07-20,22:50,06:50,Tarde,Oficina Remota,
E141,2024-05-04,04:10,10:10,Mañana,Planta de Producción,
E137,2024-08-06,02:47,08:47,Mañana,Oficina Remota,
E111,2024-05-02,04:28,10:28,Tarde,Oficina Central,
E102,2024-10-18,15:09,22:09,Libre,Oficina Central,
E063,2025-01-24,11:19,19:19,Noche,Oficina Remota,
E137,2025-01-24,09:57,15:57,Mañana,Planta de Producción,
E068,2024-06-25,08:31,14:31,Noche,Almacén,
E112,2024-11-01,04:42,11:42,Libre,Planta de Producción,
E003,2025-03-07,06:16,12:16,Tarde,Planta de Producción,Alias suscipit perspiciatis eaque sint.
E006,2024-12-10,01:40,07:40,Libre,Planta de Producción,
E088,2024-06-16,19:59,02:59,Noche,Oficina Central,
E145,2024-06-16,17:56,00:56,Tarde,Oficina Remota,
E047,2025-04-06,19:28,03:28,Noche,Planta de Producción,
E122,2025-01-21,19:19,01:19,Noche,Almacén,
E116,2025-02-05,21:11,05:11,Libre,Planta de Producción,
E032,2025-03-15,16:05,00:05,Noche,Planta de Producción,
E014,2024-12-11,05:33,13:33,Tarde,Planta de Producción,
E042,2025-03-16,01:54,09:54,Libre,Oficina Remota,
E093,2024-06-20,09:43,17:43,Mañana,Oficina Remota,
E019,2025-02-23,21:56,05:56,Tarde,Oficina Remota,Incidunt magni distinctio.
E073,2025-02-18,19:02,02:02,Noche,Oficina Remota,
E050,2024-11-19,17:43,23:43,Noche,Oficina Central,
E118,2025-03-13,11:47,19:47,Libre,Almacén,
E066,2024-04-29,14:23,22:23,Mañana,Oficina Remota,
E004,2024-10-13,21:20,04:20,Tarde,Almacén,Expedita dolore placeat exercitationem.
E028,2025-03-18,14:53,21:53,Libre,Oficina Central,
E139,2025-02-24,23:48,06:48,Noche,Almacén,
E100,2025-03-26,05:06,13:06,Tarde,Almacén,
E058,2025-01-08,03:23,09:23,Tarde,Oficina Central,Facilis sit illum.
E123,2024-07-02,12:03,18:03,Mañana,Planta de Producción,Voluptatum ex temporibus.
E100,2024-07-29,00:50,08:50,Libre,Oficina Remota,
E005,2024-06-04,13:22,19:22,Noche,Oficina Remota,
E143,2024-08-16,00:05,06:05,Tarde,Oficina Central,
E030,2024-07-14,09:07,17:07,Libre,Oficina Remota,
E103,2024-11-11,17:47,00:47,Mañana,Almacén,
E091,2024-12-05,15:33,21:33,Libre,Planta de Producción,
E010,2025-04-02,16:46,23:46,Libre,Planta de Producción,
E111,2024-07-14,17:11,23:11,Libre,Almacén,Provident ex quae natus at.
E007,2024-05-19,17:07,00:07,Tarde,Oficina Central,
E042,2025-01-30,11:00,19:00,Noche,Oficina Central,
E147,2024-08-29,10:01,17:01,Noche,Oficina Remota,
E065,2024-08-17,16:55,00:55,Noche,Planta de Producción,
E106,2024-07-24,23:59,07:59,Tarde,Almacén,
E082,2025-02-22,17:09,01:09,Tarde,Almacén,
E048,2025-03-16,09:34,17:34,Tarde,Oficina Central,
E096,2024-05-21,20:23,02:23,Tarde,Oficina Remota,Dolore consectetur maxime incidunt doloremque commodi.
E101,2025-03-13,23:05,06:05,Noche,Planta de Producción,
E075,2024-06-14,14:21,20:21,Tarde,Planta de Producción,
E012,2024-10-17,00:44,08:44,Tarde,Almacén,
E111,2024-08-18,16:13,00:13,Mañana,Oficina Remota,
E069,2025-04-12,21:09,05:09,Mañana,Planta de Producción,
E041,2024-07-19,16:53,23:53,Mañana,Oficina Remota,
E100,2025-02-19,11:07,19:07,Noche,Almacén,
E140,2024-08-16,09:31,15:31,Mañana,Planta de Producción,
E036,2025-04-15,09:24,17:24,Mañana,Oficina Remota,
E127,2024-11-13,00:25,08:25,Libre,Oficina Central,
E036,2024-09-23,04:20,11:20,Tarde,Oficina Central,
E129,2024-06-27,23:47,06:47,Tarde,Oficina Remota,
E117,2025-04-15,23:23,05:23,Noche,Oficina Remota,
E021,2024-05-06,20:26,02:26,Noche,Oficina Central,
E023,2024-06-28,10:24,17:24,Tarde,Planta de Producción,
E150,2025-03-28,23:18,05:18,Libre,Oficina Remota,
E049,2024-05-07,03:53,10:53,Noche,Planta de Producción,
E136,2024-08-05,22:53,04:53,Tarde,Almacén,
E032,2024-12-11,15:18,21:18,Mañana,Oficina Central,
E136,2024-04-28,22:06,06:06,Libre,Oficina Remota,Vitae expedita qui officia.
E034,2024-09-06,06:06,12:06,Libre,Almacén,
E042,2025-01-03,01:46,08:46,Mañana,Planta de Producción,
E128,2024-07-08,12:30,19:30,Tarde,Almacén,
E127,2024-11-21,08:23,15:23,Tarde,Oficina Remota,
E136,2024-06-20,20:39,02:39,Tarde,Almacén,
E097,2024-08-29,05:04,12:04,Libre,Almacén,
E013,2025-01-02,21:27,05:27,Noche,Planta de Producción,
E087,2024-09-03,19:18,03:18,Libre,Oficina Remota,
E079,2024-07-11,15:30,23:30,Mañana,Almacén,
E070,2024-05-12,13:03,19:03,Noche,Almacén,
E076,2024-09-02,16:39,23:39,Tarde,Oficina Central,
E059,2024-06-19,12:21,18:21,Libre,Oficina Central,
E065,2024-11-12,10:39,18:39,Noche,Almacén,
E035,2024-10-04,13:25,20:25,Tarde,Almacén,
E045,2024-04-30,14:52,22:52,Tarde,Planta de Producción,Cupiditate quam ipsum molestias dicta.
E054,2024-10-20,11:43,17:43,Noche,Almacén,
E107,2024-10-15,09:33,17:33,Libre,Almacén,Unde iusto temporibus error.
E012,2025-03-05,07:20,13:20,Noche,Oficina Remota,
E115,2024-09-01,02:06,09:06,Mañana,Oficina Central,
E019,2024-05-30,17:08,23:08,Mañana,Planta de Producción,
E122,2024-10-25,05:42,13:42,Noche,Planta de Producción,
E110,2024-05-29,12:18,20:18,Noche,Oficina Central,
E007,2024-08-21,12:06,18:06,Mañana,Planta de Producción,
E108,2024-07-25,21:30,03:30,Libre,Oficina Remota,
E080,2024-09-22,00:37,07:37,Mañana,Almacén,
E023,2025-03-04,01:12,07:12,Libre,Almacén,
E092,2024-11-10,00:55,06:55,Libre,Almacén,
E078,2024-10-03,02:23,10:23,Mañana,Almacén,Cupiditate explicabo quidem nulla saepe placeat.
E007,2025-01-23,05:41,13:41,Tarde,Oficina Central,
E094,2024-10-10,21:47,04:47,Mañana,Planta de Producción,
E024,2025-02-27,15:38,23:38,Mañana,Oficina Remota,
E144,2024-08-06,09:37,17:37,Tarde,Oficina Remota,
E123,2025-04-09,15:05,22:05,Tarde,Planta de Producción,
E123,2024-09-29,06:31,14:31,Libre,Planta de Producción,
E044,2024-07-01,15:32,21:32,Tarde,Oficina Remota,
E125,2025-03-14,18:49,01:49,Tarde,Oficina Remota,
