timestamp,empleado_id,pregunta,intencion_detectada,respuesta_chatbot,satisfaccion_usuario
2025-04-23 13:41:26,E024,¿Cuál es la política de teletrabajo?,Consultar_politica,Puedes contactarnos por email o teléfono.,4
2025-04-23 13:38:59,E012,¿Cuál es el horario de trabajo?,Consultar_horario,Debes seguir los siguientes pasos: el sistema de gestión.,5
2025-04-23 13:39:17,E128,¿Cuál es mi salario?,Consultar_salario,Puedes contactarnos por email o teléfono.,3
2025-04-23 13:40:09,E145,¿Cuál es mi salario?,Consultar_salario,"Por favor, contacta con el departamento de nóminas.",4
2025-04-23 13:40:58,E028,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Tienes 30 días disponibles.,2
2025-04-23 13:40:26,E099,¿Hay oportunidades de formación?,Consultar_formacion,"Ofrecemos seguro médico, plan de pensiones como beneficios.",4
2025-04-23 13:41:16,E026,¿Cómo puedo cambiar mi información personal?,Actualizar_info,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:41:01,E088,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,El horario es de 9:00 a 18:00.,4
2025-04-23 13:40:47,E058,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Puedes hacerlo a través de tu perfil.,3
2025-04-23 13:38:41,E012,¿Cuál es el horario de trabajo?,Consultar_horario,Puedes hacerlo a través de tu perfil.,2
2025-04-23 13:40:44,E046,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Debes seguir los siguientes pasos: el sistema de gestión.,1
2025-04-23 13:39:53,E097,¿Cuál es la política de teletrabajo?,Consultar_politica,La política se encuentra en el portal del empleado.,3
2025-04-23 13:41:00,E054,¿Cuál es mi salario?,Consultar_salario,"Por favor, contacta con el departamento de nóminas.",4
2025-04-23 13:39:17,E142,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,"Sí, puedes encontrar información en la intranet.",4
2025-04-23 13:40:00,E041,¿Cómo solicito una baja médica?,Solicitar_baja,"Ofrecemos seguro médico, plan de pensiones como beneficios.",3
2025-04-23 13:39:25,E117,¿Cómo solicito una baja médica?,Solicitar_baja,Puedes hacerlo a través de tu perfil.,4
2025-04-23 13:41:25,E106,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Puedes hacerlo a través de tu perfil.,3
2025-04-23 13:40:03,E022,¿Cómo puedo cambiar mi información personal?,Actualizar_info,El horario es de 9:00 a 18:00.,5
2025-04-23 13:41:22,E080,¿Cómo solicito una baja médica?,Solicitar_baja,El horario es de 9:00 a 18:00.,4
2025-04-23 13:39:36,E060,¿Cuál es mi salario?,Consultar_salario,Puedes contactarnos por email o teléfono.,4
2025-04-23 13:40:50,E041,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,"Ofrecemos seguro médico, plan de pensiones como beneficios.",4
2025-04-23 13:40:23,E135,¿Cuál es el horario de trabajo?,Consultar_horario,"Por favor, contacta con el departamento de nóminas.",3
2025-04-23 13:39:20,E005,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,El horario es de 9:00 a 18:00.,1
2025-04-23 13:39:27,E105,¿Cómo solicito una baja médica?,Solicitar_baja,Debes seguir los siguientes pasos: el sistema de gestión.,3
2025-04-23 13:41:39,E039,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Debes seguir los siguientes pasos: el sistema de gestión.,5
2025-04-23 13:40:58,E046,¿Cómo solicito una baja médica?,Solicitar_baja,Puedes contactarnos por email o teléfono.,4
2025-04-23 13:41:17,E082,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Puedes contactarnos por email o teléfono.,5
2025-04-23 13:40:48,E061,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,El horario es de 9:00 a 18:00.,5
2025-04-23 13:40:41,E099,¿Hay oportunidades de formación?,Consultar_formacion,Debes seguir los siguientes pasos: el sistema de gestión.,1
2025-04-23 13:41:26,E119,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Sí, puedes encontrar información en la intranet.",4
2025-04-23 13:41:38,E046,¿Cómo solicito una baja médica?,Solicitar_baja,La política se encuentra en el portal del empleado.,3
2025-04-23 13:40:52,E046,¿Cómo puedo cambiar mi información personal?,Actualizar_info,La política se encuentra en el portal del empleado.,3
2025-04-23 13:41:01,E090,¿Cuál es mi salario?,Consultar_salario,"Por favor, contacta con el departamento de nóminas.",4
2025-04-23 13:41:21,E027,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Debes seguir los siguientes pasos: el sistema de gestión.,4
2025-04-23 13:39:49,E143,¿Cuál es la política de teletrabajo?,Consultar_politica,Tienes 20 días disponibles.,3
2025-04-23 13:41:11,E117,¿Hay oportunidades de formación?,Consultar_formacion,"Ofrecemos seguro médico, plan de pensiones como beneficios.",5
2025-04-23 13:40:58,E119,¿Cuál es la política de teletrabajo?,Consultar_politica,Puedes hacerlo a través de tu perfil.,4
2025-04-23 13:41:13,E132,No he recibido mi nómina.,Reclamar_nomina,"Ofrecemos seguro médico, plan de pensiones como beneficios.",3
2025-04-23 13:40:34,E065,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Puedes hacerlo a través de tu perfil.,5
2025-04-23 13:41:25,E036,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Debes seguir los siguientes pasos: el sistema de gestión.,4
2025-04-23 13:41:21,E022,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Puedes hacerlo a través de tu perfil.,3
2025-04-23 13:38:54,E116,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Tu salario es 3984.05.,1
2025-04-23 13:38:46,E128,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Puedes hacerlo a través de tu perfil.,3
2025-04-23 13:40:27,E090,¿Cuál es la política de teletrabajo?,Consultar_politica,Puedes hacerlo a través de tu perfil.,4
2025-04-23 13:40:12,E065,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Tienes 14 días disponibles.,1
2025-04-23 13:40:44,E044,¿Cómo solicito una baja médica?,Solicitar_baja,Tienes 15 días disponibles.,3
2025-04-23 13:41:22,E113,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Debes seguir los siguientes pasos: el sistema de gestión.,4
2025-04-23 13:39:14,E092,¿Cómo puedo cambiar mi información personal?,Actualizar_info,El horario es de 9:00 a 18:00.,4
2025-04-23 13:41:04,E120,¿Cuál es el horario de trabajo?,Consultar_horario,El horario es de 9:00 a 18:00.,4
2025-04-23 13:39:26,E002,¿Cómo solicito una baja médica?,Solicitar_baja,Debes seguir los siguientes pasos: el sistema de gestión.,5
2025-04-23 13:40:28,E070,¿Cómo solicito una baja médica?,Solicitar_baja,La política se encuentra en el portal del empleado.,1
2025-04-23 13:38:59,E006,¿Cuál es mi salario?,Consultar_salario,Tienes 10 días disponibles.,4
2025-04-23 13:38:41,E066,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Puedes hacerlo a través de tu perfil.,4
2025-04-23 13:38:48,E012,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,"Sí, puedes encontrar información en la intranet.",1
2025-04-23 13:41:23,E092,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Puedes contactarnos por email o teléfono.,4
2025-04-23 13:38:57,E107,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Debes seguir los siguientes pasos: el sistema de gestión.,3
2025-04-23 13:39:41,E067,¿Hay oportunidades de formación?,Consultar_formacion,El horario es de 9:00 a 18:00.,4
2025-04-23 13:40:59,E145,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,El horario es de 9:00 a 18:00.,1
2025-04-23 13:41:18,E067,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,"Ofrecemos seguro médico, plan de pensiones como beneficios.",5
2025-04-23 13:40:59,E117,No he recibido mi nómina.,Reclamar_nomina,"Sí, puedes encontrar información en la intranet.",3
2025-04-23 13:40:29,E012,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Tienes 22 días disponibles.,3
2025-04-23 13:38:42,E034,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Puedes contactarnos por email o teléfono.,3
2025-04-23 13:40:12,E101,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,El horario es de 9:00 a 18:00.,1
2025-04-23 13:39:42,E005,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Puedes contactarnos por email o teléfono.,2
2025-04-23 13:41:30,E123,¿Cuál es la política de teletrabajo?,Consultar_politica,"Ofrecemos seguro médico, plan de pensiones como beneficios.",1
2025-04-23 13:38:43,E013,¿Cuál es la política de teletrabajo?,Consultar_politica,Puedes contactarnos por email o teléfono.,3
2025-04-23 13:40:39,E023,¿Hay oportunidades de formación?,Consultar_formacion,"Sí, puedes encontrar información en la intranet.",4
2025-04-23 13:38:56,E045,No he recibido mi nómina.,Reclamar_nomina,"Por favor, contacta con el departamento de nóminas.",5
2025-04-23 13:39:51,E054,¿Cómo solicito una baja médica?,Solicitar_baja,El horario es de 9:00 a 18:00.,5
2025-04-23 13:41:03,E082,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,El horario es de 9:00 a 18:00.,5
2025-04-23 13:40:28,E148,¿Cuál es la política de teletrabajo?,Consultar_politica,Puedes contactarnos por email o teléfono.,1
2025-04-23 13:40:23,E080,¿Cuál es el horario de trabajo?,Consultar_horario,La política se encuentra en el portal del empleado.,3
2025-04-23 13:41:02,E012,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Tu salario es 2513.15.,3
2025-04-23 13:41:10,E150,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,"Ofrecemos seguro médico, plan de pensiones como beneficios.",3
2025-04-23 13:41:27,E058,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,"Ofrecemos seguro médico, plan de pensiones como beneficios.",3
2025-04-23 13:39:34,E068,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Puedes contactarnos por email o teléfono.,3
2025-04-23 13:40:20,E110,¿Cuál es el horario de trabajo?,Consultar_horario,"Por favor, contacta con el departamento de nóminas.",5
2025-04-23 13:40:07,E033,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Puedes contactarnos por email o teléfono.,5
2025-04-23 13:40:53,E002,¿Cuál es el horario de trabajo?,Consultar_horario,"Ofrecemos seguro médico, plan de pensiones como beneficios.",2
2025-04-23 13:41:17,E039,¿Cuál es la política de teletrabajo?,Consultar_politica,"Por favor, contacta con el departamento de nóminas.",3
2025-04-23 13:41:03,E104,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,"Sí, puedes encontrar información en la intranet.",4
2025-04-23 13:39:18,E075,¿Cuál es la política de teletrabajo?,Consultar_politica,"Ofrecemos seguro médico, plan de pensiones como beneficios.",3
2025-04-23 13:40:13,E137,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Puedes hacerlo a través de tu perfil.,4
2025-04-23 13:38:49,E081,¿Hay oportunidades de formación?,Consultar_formacion,"Ofrecemos seguro médico, plan de pensiones como beneficios.",1
2025-04-23 13:41:24,E069,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,"Por favor, contacta con el departamento de nóminas.",2
2025-04-23 13:39:50,E119,¿Cuál es la política de teletrabajo?,Consultar_politica,Debes seguir los siguientes pasos: el sistema de gestión.,4
2025-04-23 13:40:40,E132,¿Cuál es mi salario?,Consultar_salario,Puedes contactarnos por email o teléfono.,1
2025-04-23 13:41:17,E044,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Tu salario es 1691.59.,2
2025-04-23 13:39:53,E124,¿Cuál es mi salario?,Consultar_salario,El horario es de 9:00 a 18:00.,5
2025-04-23 13:41:32,E053,¿Cómo solicito una baja médica?,Solicitar_baja,La política se encuentra en el portal del empleado.,3
2025-04-23 13:41:01,E065,¿Cuál es la política de teletrabajo?,Consultar_politica,"Por favor, contacta con el departamento de nóminas.",3
2025-04-23 13:41:26,E110,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Puedes contactarnos por email o teléfono.,3
2025-04-23 13:41:32,E079,¿Cuál es la política de teletrabajo?,Consultar_politica,Tu salario es 3223.39.,3
2025-04-23 13:40:16,E111,¿Cuál es el horario de trabajo?,Consultar_horario,Debes seguir los siguientes pasos: el sistema de gestión.,5
2025-04-23 13:40:11,E100,¿Cómo solicito una baja médica?,Solicitar_baja,Debes seguir los siguientes pasos: el sistema de gestión.,2
2025-04-23 13:39:19,E141,¿Cómo puedo cambiar mi información personal?,Actualizar_info,La política se encuentra en el portal del empleado.,3
2025-04-23 13:41:32,E040,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,El horario es de 9:00 a 18:00.,2
2025-04-23 13:41:35,E015,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Puedes contactarnos por email o teléfono.,4
2025-04-23 13:41:34,E085,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,"Ofrecemos seguro médico, plan de pensiones como beneficios.",4
2025-04-23 13:40:12,E124,¿Hay oportunidades de formación?,Consultar_formacion,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:40:58,E001,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,El horario es de 9:00 a 18:00.,4
2025-04-23 13:40:12,E063,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Puedes contactarnos por email o teléfono.,3
2025-04-23 13:39:32,E134,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Tienes 16 días disponibles.,5
2025-04-23 13:39:13,E085,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,El horario es de 9:00 a 18:00.,5
2025-04-23 13:41:30,E043,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,"Sí, puedes encontrar información en la intranet.",3
2025-04-23 13:39:50,E028,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Debes seguir los siguientes pasos: el sistema de gestión.,4
2025-04-23 13:41:27,E046,¿Cómo puedo cambiar mi información personal?,Actualizar_info,La política se encuentra en el portal del empleado.,5
2025-04-23 13:40:34,E089,¿Cómo solicito una baja médica?,Solicitar_baja,Puedes contactarnos por email o teléfono.,3
2025-04-23 13:40:57,E044,¿Cuál es mi salario?,Consultar_salario,Tienes 23 días disponibles.,4
2025-04-23 13:41:31,E113,¿Cuál es la política de teletrabajo?,Consultar_politica,Debes seguir los siguientes pasos: el sistema de gestión.,4
2025-04-23 13:40:22,E035,¿Cómo solicito una baja médica?,Solicitar_baja,"Ofrecemos seguro médico, plan de pensiones como beneficios.",3
2025-04-23 13:39:52,E115,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Puedes hacerlo a través de tu perfil.,4
2025-04-23 13:40:52,E103,¿Cuál es mi salario?,Consultar_salario,"Sí, puedes encontrar información en la intranet.",3
2025-04-23 13:40:43,E036,¿Cuál es mi salario?,Consultar_salario,Tienes 12 días disponibles.,3
2025-04-23 13:39:00,E052,¿Cuál es la política de teletrabajo?,Consultar_politica,Puedes hacerlo a través de tu perfil.,1
2025-04-23 13:40:42,E101,¿Cuál es la política de teletrabajo?,Consultar_politica,Puedes hacerlo a través de tu perfil.,3
2025-04-23 13:39:20,E104,¿Cuál es mi salario?,Consultar_salario,Puedes hacerlo a través de tu perfil.,5
2025-04-23 13:39:56,E098,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Puedes contactarnos por email o teléfono.,2
2025-04-23 13:39:06,E027,¿Hay oportunidades de formación?,Consultar_formacion,Puedes contactarnos por email o teléfono.,3
2025-04-23 13:38:46,E084,No he recibido mi nómina.,Reclamar_nomina,La política se encuentra en el portal del empleado.,2
2025-04-23 13:40:57,E126,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Debes seguir los siguientes pasos: el sistema de gestión.,1
2025-04-23 13:38:52,E145,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Tienes 6 días disponibles.,4
2025-04-23 13:39:37,E136,¿Cómo puedo cambiar mi información personal?,Actualizar_info,"Sí, puedes encontrar información en la intranet.",4
2025-04-23 13:41:07,E077,No he recibido mi nómina.,Reclamar_nomina,"Por favor, contacta con el departamento de nóminas.",4
2025-04-23 13:40:30,E093,¿Hay oportunidades de formación?,Consultar_formacion,Debes seguir los siguientes pasos: el sistema de gestión.,4
2025-04-23 13:38:47,E104,¿Cómo solicito una baja médica?,Solicitar_baja,Tienes 8 días disponibles.,4
2025-04-23 13:40:32,E064,¿Cuál es la política de teletrabajo?,Consultar_politica,Tienes 11 días disponibles.,1
2025-04-23 13:40:02,E088,No he recibido mi nómina.,Reclamar_nomina,Tienes 18 días disponibles.,3
2025-04-23 13:38:54,E147,No he recibido mi nómina.,Reclamar_nomina,El horario es de 9:00 a 18:00.,4
2025-04-23 13:39:24,E109,¿Cómo solicito una baja médica?,Solicitar_baja,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:39:55,E053,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,El horario es de 9:00 a 18:00.,4
2025-04-23 13:40:58,E035,¿Hay oportunidades de formación?,Consultar_formacion,"Ofrecemos seguro médico, plan de pensiones como beneficios.",1
2025-04-23 13:40:14,E027,¿Cuál es mi salario?,Consultar_salario,Debes seguir los siguientes pasos: el sistema de gestión.,3
2025-04-23 13:39:12,E063,No he recibido mi nómina.,Reclamar_nomina,El horario es de 9:00 a 18:00.,3
2025-04-23 13:39:25,E146,¿Cuál es mi salario?,Consultar_salario,Puedes contactarnos por email o teléfono.,3
2025-04-23 13:41:02,E129,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,"Ofrecemos seguro médico, plan de pensiones como beneficios.",3
2025-04-23 13:39:32,E015,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,La política se encuentra en el portal del empleado.,3
2025-04-23 13:39:07,E019,¿Cómo solicito una baja médica?,Solicitar_baja,La política se encuentra en el portal del empleado.,4
