id_solicitud,id_empleado,fecha_inicio,fecha_fin,duracion_dias,fecha_solicitud,estado,motivo_rechazo,periodo_anio,mes_solicitud,dia_semana_solicitud
260,9,2025-01-15,2025-01-24,10,2025-01-07,Aceptada,,2025,1,Tuesday
261,14,2024-10-29,2024-11-01,4,2024-09-03,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,9,Tuesday
262,6,2024-06-29,2024-07-10,12,2024-05-28,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,5,Tuesday
263,75,2025-01-10,2025-01-14,5,2024-10-31,Aceptada,,2025,10,Thursday
264,149,2024-11-29,2024-11-29,1,2024-10-04,Aceptada,,2024,10,Friday
265,95,2025-03-03,2025-03-21,19,2025-02-13,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,2,Thursday
266,28,2025-03-07,2025-03-21,15,2025-02-23,Aceptada,,2025,2,Sunday
267,78,2025-03-06,2025-03-21,16,2025-01-13,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2025,1,Monday
268,20,2024-09-07,2024-09-12,6,2024-06-28,Aceptada,,2024,6,Friday
269,81,2024-12-30,2025-01-11,13,2024-10-27,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,10,Sunday
270,144,2024-11-16,2024-11-17,2,2024-09-22,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,9,Sunday
271,67,2024-12-24,2025-01-08,16,2024-12-10,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,12,Tuesday
272,51,2024-05-26,2024-05-30,5,2024-05-10,Aceptada,,2024,5,Friday
273,12,2025-03-22,2025-04-03,13,2025-02-22,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,2,Saturday
274,21,2024-08-14,2024-08-16,3,2024-05-25,Aceptada,,2024,5,Saturday
275,84,2024-07-31,2024-08-04,5,2024-07-24,Aceptada,,2024,7,Wednesday
276,43,2025-05-18,2025-05-22,5,2025-04-13,Aceptada,,2025,4,Sunday
277,21,2025-01-30,2025-02-06,8,2024-12-05,Aceptada,,2025,12,Thursday
278,135,2024-10-09,2024-10-21,13,2024-07-25,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2024,7,Thursday
279,32,2025-03-28,2025-04-04,8,2025-01-16,Aceptada,,2025,1,Thursday
280,30,2025-04-11,2025-04-30,20,2025-01-22,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,1,Wednesday
281,104,2024-12-05,2024-12-22,18,2024-09-18,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,9,Wednesday
282,18,2024-07-14,2024-07-15,2,2024-05-19,Aceptada,,2024,5,Sunday
283,15,2024-11-21,2024-12-02,12,2024-10-16,Aceptada,,2024,10,Wednesday
284,100,2025-05-19,2025-05-23,5,2025-02-25,Aceptada,,2025,2,Tuesday
285,19,2025-01-03,2025-01-05,3,2024-11-19,Aceptada,,2025,11,Tuesday
286,147,2024-06-23,2024-07-10,18,2024-05-29,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,5,Wednesday
287,52,2025-02-03,2025-02-09,7,2024-11-15,Aceptada,,2025,11,Friday
288,146,2025-01-15,2025-01-31,17,2024-10-26,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,10,Saturday
289,26,2024-11-22,2024-12-01,10,2024-10-07,Aceptada,,2024,10,Monday
290,30,2025-04-01,2025-04-16,16,2025-02-09,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,2,Sunday
291,115,2025-06-16,2025-06-18,3,2025-04-08,Aceptada,,2025,4,Tuesday
292,66,2024-11-24,2024-11-27,4,2024-10-09,Aceptada,,2024,10,Wednesday
293,77,2025-01-08,2025-01-18,11,2024-10-22,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,10,Tuesday
294,122,2024-09-29,2024-10-02,4,2024-09-07,Aceptada,,2024,9,Saturday
295,51,2024-10-03,2024-10-08,6,2024-09-01,Aceptada,,2024,9,Sunday
296,76,2025-03-04,2025-03-09,6,2025-02-25,Aceptada,,2025,2,Tuesday
297,139,2025-01-03,2025-01-14,12,2024-12-06,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,12,Friday
298,25,2024-12-23,2025-01-05,14,2024-12-08,Aceptada,,2024,12,Sunday
299,33,2024-09-02,2024-09-15,14,2024-06-11,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,6,Tuesday
300,64,2024-12-20,2025-01-06,18,2024-10-24,Rechazada,Duración de vacaciones excede el límite permitido de 15 días.,2024,10,Thursday
301,27,2025-01-31,2025-02-14,15,2024-12-31,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,12,Tuesday
302,68,2024-08-27,2024-09-11,16,2024-07-05,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2024,7,Friday
303,79,2025-01-14,2025-01-23,10,2024-10-18,Aceptada,,2025,10,Friday
304,72,2025-02-14,2025-02-22,9,2025-01-24,Aceptada,,2025,1,Friday
305,30,2025-01-08,2025-01-24,17,2024-10-12,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2025,10,Saturday
306,96,2025-05-09,2025-05-13,5,2025-03-30,Aceptada,,2025,3,Sunday
307,67,2025-03-07,2025-03-09,3,2025-01-12,Aceptada,,2025,1,Sunday
308,51,2024-07-25,2024-08-01,8,2024-06-24,Aceptada,,2024,6,Monday
309,132,2025-04-26,2025-05-10,15,2025-04-14,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,4,Monday
310,74,2024-11-10,2024-11-28,19,2024-08-18,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,8,Sunday
311,20,2025-01-09,2025-01-23,15,2024-10-14,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,10,Monday
312,91,2024-11-16,2024-12-02,17,2024-08-20,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,8,Tuesday
313,75,2024-11-03,2024-11-04,2,2024-08-15,Aceptada,,2024,8,Thursday
314,121,2024-12-03,2024-12-07,5,2024-09-21,Aceptada,,2024,9,Saturday
315,135,2024-09-09,2024-09-14,6,2024-08-19,Aceptada,,2024,8,Monday
316,102,2024-12-24,2025-01-01,9,2024-11-10,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,11,Sunday
317,48,2025-04-22,2025-04-22,1,2025-03-20,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,3,Thursday
318,128,2024-12-05,2024-12-06,2,2024-09-07,Aceptada,,2024,9,Saturday
319,143,2025-01-02,2025-01-12,11,2024-11-16,Aceptada,,2025,11,Saturday
320,104,2024-11-02,2024-11-19,18,2024-08-14,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,8,Wednesday
321,47,2024-08-18,2024-08-31,14,2024-07-20,Aceptada,,2024,7,Saturday
322,6,2024-04-30,2024-05-10,11,2024-04-24,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,4,Wednesday
323,66,2025-02-15,2025-03-01,15,2024-12-04,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,12,Wednesday
324,81,2025-03-16,2025-03-16,1,2025-01-21,Aceptada,,2025,1,Tuesday
325,25,2025-02-19,2025-02-20,2,2024-11-24,Aceptada,,2025,11,Sunday
326,48,2024-12-30,2024-12-31,2,2024-10-24,Aceptada,,2024,10,Thursday
327,48,2024-09-26,2024-09-28,3,2024-09-02,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,9,Monday
328,53,2025-06-02,2025-06-03,2,2025-03-08,Aceptada,,2025,3,Saturday
329,5,2024-05-29,2024-06-13,16,2024-05-07,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,5,Tuesday
330,83,2025-01-24,2025-01-26,3,2024-12-28,Aceptada,,2025,12,Saturday
331,8,2024-09-29,2024-09-29,1,2024-09-09,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,9,Monday
332,77,2024-09-27,2024-10-07,11,2024-08-28,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,8,Wednesday
333,135,2024-08-30,2024-09-01,3,2024-06-18,Aceptada,,2024,6,Tuesday
334,133,2025-01-22,2025-02-09,19,2025-01-10,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,1,Friday
335,126,2024-10-09,2024-10-17,9,2024-07-19,Aceptada,,2024,7,Friday
336,38,2024-10-29,2024-11-11,14,2024-08-23,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,8,Friday
337,128,2025-04-09,2025-04-11,3,2025-01-10,Aceptada,,2025,1,Friday
338,79,2025-02-06,2025-02-08,3,2024-12-29,Aceptada,,2025,12,Sunday
339,66,2025-04-25,2025-04-28,4,2025-03-09,Aceptada,,2025,3,Sunday
340,8,2024-08-01,2024-08-06,6,2024-07-20,Aceptada,,2024,7,Saturday
341,141,2024-06-13,2024-06-27,15,2024-05-01,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,5,Wednesday
342,49,2024-06-01,2024-06-14,14,2024-05-14,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,5,Tuesday
343,150,2024-12-22,2025-01-09,19,2024-11-03,Rechazada,Duración de vacaciones excede el límite permitido de 15 días.,2024,11,Sunday
344,43,2024-06-07,2024-06-07,1,2024-05-07,Aceptada,,2024,5,Tuesday
345,27,2025-01-24,2025-02-09,17,2024-12-02,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2025,12,Monday
346,140,2024-11-30,2024-12-14,15,2024-10-06,Aceptada,,2024,10,Sunday
347,116,2024-10-17,2024-10-27,11,2024-10-03,Aceptada,,2024,10,Thursday
348,75,2025-02-21,2025-03-02,10,2024-12-06,Aceptada,,2025,12,Friday
349,106,2024-06-18,2024-07-06,19,2024-05-28,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,5,Tuesday
350,21,2024-11-14,2024-11-22,9,2024-09-18,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,9,Wednesday
351,19,2025-04-26,2025-05-08,13,2025-03-03,Aceptada,,2025,3,Monday
352,29,2024-10-03,2024-10-17,15,2024-09-23,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,9,Monday
353,38,2024-08-05,2024-08-05,1,2024-05-08,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,5,Wednesday
354,76,2025-03-11,2025-03-13,3,2024-12-19,Aceptada,,2025,12,Thursday
355,35,2024-11-25,2024-11-27,3,2024-08-28,Aceptada,,2024,8,Wednesday
356,79,2024-07-12,2024-07-31,20,2024-04-29,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2024,4,Monday
357,88,2025-06-23,2025-07-08,16,2025-04-11,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,4,Friday
358,62,2025-01-29,2025-02-08,11,2024-12-09,Aceptada,,2025,12,Monday
359,124,2024-09-11,2024-09-15,5,2024-08-21,Aceptada,,2024,8,Wednesday
360,5,2024-11-14,2024-11-20,7,2024-10-29,Rechazada,No se cumple la antigüedad mínima de 12.0 meses.,2024,10,Tuesday
361,78,2025-03-15,2025-03-21,7,2025-01-17,Aceptada,,2025,1,Friday
362,32,2025-03-31,2025-04-05,6,2025-01-07,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,1,Tuesday
363,139,2024-10-24,2024-11-02,10,2024-10-15,Aceptada,,2024,10,Tuesday
364,42,2025-03-01,2025-03-19,19,2024-12-19,Rechazada,Duración de vacaciones excede el límite permitido de 18 días.,2025,12,Thursday
365,98,2025-01-24,2025-02-11,19,2024-11-26,Rechazada,Duración de vacaciones excede el límite permitido de 18 días.,2025,11,Tuesday
366,143,2024-06-04,2024-06-08,5,2024-04-26,Aceptada,,2024,4,Friday
367,89,2024-06-15,2024-06-20,6,2024-05-13,Rechazada,No se cumple la antigüedad mínima de 6.0 meses.,2024,5,Monday
368,67,2024-09-17,2024-09-29,13,2024-07-30,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,7,Tuesday
369,84,2024-05-02,2024-05-05,4,2024-04-25,Aceptada,,2024,4,Thursday
370,119,2025-03-03,2025-03-10,8,2024-12-29,Aceptada,,2025,12,Sunday
371,43,2024-07-05,2024-07-11,7,2024-06-27,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,6,Thursday
372,120,2024-11-28,2024-12-07,10,2024-09-09,Aceptada,,2024,9,Monday
373,19,2025-02-03,2025-02-06,4,2024-11-24,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,11,Sunday
374,80,2024-11-10,2024-11-20,11,2024-10-01,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,10,Tuesday
375,56,2025-05-19,2025-05-21,3,2025-03-26,Aceptada,,2025,3,Wednesday
376,14,2025-05-07,2025-05-25,19,2025-03-16,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2025,3,Sunday
377,86,2025-02-03,2025-02-07,5,2024-11-09,Aceptada,,2025,11,Saturday
378,44,2024-09-09,2024-09-16,8,2024-07-26,Aceptada,,2024,7,Friday
379,36,2025-03-16,2025-03-18,3,2024-12-28,Aceptada,,2025,12,Saturday
380,132,2024-08-25,2024-08-29,5,2024-08-17,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,8,Saturday
381,37,2025-04-11,2025-04-25,15,2025-02-22,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,2,Saturday
382,93,2025-02-11,2025-02-25,15,2024-11-24,Aceptada,,2025,11,Sunday
383,59,2024-12-03,2024-12-06,4,2024-11-07,Aceptada,,2024,11,Thursday
384,109,2024-12-13,2024-12-17,5,2024-10-04,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,10,Friday
385,22,2024-08-25,2024-08-27,3,2024-07-31,Aceptada,,2024,7,Wednesday
386,101,2024-07-13,2024-07-21,9,2024-06-01,Aceptada,,2024,6,Saturday
387,25,2025-02-01,2025-02-16,16,2024-12-12,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,12,Thursday
388,69,2025-03-03,2025-03-22,20,2025-01-29,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,1,Wednesday
389,69,2024-12-20,2025-01-05,17,2024-11-10,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,11,Sunday
390,125,2025-01-03,2025-01-06,4,2024-10-06,Aceptada,,2025,10,Sunday
391,48,2024-12-03,2024-12-04,2,2024-11-25,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,11,Monday
392,118,2025-02-07,2025-02-14,8,2025-01-12,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,1,Sunday
393,149,2024-07-13,2024-07-16,4,2024-06-24,Aceptada,,2024,6,Monday
394,127,2024-11-20,2024-12-01,12,2024-10-26,Aceptada,,2024,10,Saturday
395,113,2024-06-20,2024-07-06,17,2024-05-28,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,5,Tuesday
396,10,2024-08-25,2024-09-09,16,2024-07-20,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,7,Saturday
397,103,2025-01-26,2025-01-30,5,2024-11-05,Aceptada,,2025,11,Tuesday
398,94,2025-01-25,2025-02-03,10,2024-11-30,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2025,11,Saturday
399,87,2025-02-09,2025-02-24,16,2024-11-14,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,11,Thursday
400,143,2025-05-11,2025-05-12,2,2025-03-02,Aceptada,,2025,3,Sunday
401,124,2024-09-29,2024-10-14,16,2024-09-01,Rechazada,Duración de vacaciones excede el límite permitido de 15 días.,2024,9,Sunday
402,55,2024-10-26,2024-11-13,19,2024-08-09,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,8,Friday
403,85,2024-11-11,2024-11-29,19,2024-10-25,Rechazada,Duración de vacaciones excede el límite permitido de 18 días.,2024,10,Friday
404,38,2025-02-03,2025-02-08,6,2025-01-26,Aceptada,,2025,1,Sunday
405,20,2024-10-13,2024-10-21,9,2024-09-14,Aceptada,,2024,9,Saturday
406,95,2024-12-03,2024-12-21,19,2024-10-06,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,10,Sunday
407,82,2025-01-20,2025-02-02,14,2024-11-10,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2025,11,Sunday
408,35,2025-02-06,2025-02-08,3,2024-11-27,Aceptada,,2025,11,Wednesday
409,70,2025-06-13,2025-06-15,3,2025-04-12,Aceptada,,2025,4,Saturday
410,124,2024-07-30,2024-08-05,7,2024-07-03,Aceptada,,2024,7,Wednesday
411,143,2025-03-06,2025-03-20,15,2025-02-08,Aceptada,,2025,2,Saturday
412,113,2025-01-12,2025-01-15,4,2024-12-13,Aceptada,,2025,12,Friday
413,136,2024-12-14,2024-12-31,18,2024-11-19,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,11,Tuesday
414,113,2024-06-10,2024-06-24,15,2024-05-03,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,5,Friday
415,82,2025-06-29,2025-07-08,10,2025-04-13,Aceptada,,2025,4,Sunday
416,64,2024-07-23,2024-07-24,2,2024-05-14,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,5,Tuesday
417,118,2024-10-07,2024-10-10,4,2024-07-15,Aceptada,,2024,7,Monday
418,140,2024-12-09,2024-12-26,18,2024-11-07,Aceptada,,2024,11,Thursday
419,66,2025-03-22,2025-03-23,2,2025-02-04,Aceptada,,2025,2,Tuesday
420,124,2024-08-19,2024-09-02,15,2024-06-10,Aceptada,,2024,6,Monday
421,85,2025-02-21,2025-02-24,4,2025-01-15,Aceptada,,2025,1,Wednesday
422,115,2024-12-08,2024-12-22,15,2024-10-19,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2024,10,Saturday
423,89,2024-09-14,2024-09-22,9,2024-08-19,Rechazada,No se cumple la antigüedad mínima de 6.0 meses.,2024,8,Monday
424,37,2024-07-16,2024-07-21,6,2024-06-01,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,6,Saturday
425,49,2024-09-30,2024-10-16,17,2024-09-20,Rechazada,Duración de vacaciones excede el límite permitido de 15 días.,2024,9,Friday
426,132,2025-06-13,2025-06-25,13,2025-03-16,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,3,Sunday
427,60,2024-12-06,2024-12-10,5,2024-10-03,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,10,Thursday
428,44,2024-10-15,2024-10-24,10,2024-09-09,Aceptada,,2024,9,Monday
429,131,2024-11-10,2024-11-21,12,2024-10-26,Aceptada,,2024,10,Saturday
430,65,2024-11-02,2024-11-19,18,2024-10-03,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,10,Thursday
431,35,2024-05-16,2024-05-24,9,2024-04-28,Aceptada,,2024,4,Sunday
432,128,2025-04-07,2025-04-17,11,2025-02-22,Aceptada,,2025,2,Saturday
433,126,2024-08-29,2024-09-17,20,2024-06-06,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2024,6,Thursday
434,80,2024-12-14,2024-12-15,2,2024-11-21,Aceptada,,2024,11,Thursday
435,31,2024-11-12,2024-12-01,20,2024-09-16,Aceptada,,2024,9,Monday
436,121,2025-06-10,2025-06-18,9,2025-03-20,Aceptada,,2025,3,Thursday
437,129,2025-05-16,2025-05-23,8,2025-03-11,Aceptada,,2025,3,Tuesday
438,112,2025-03-01,2025-03-01,1,2025-01-24,Aceptada,,2025,1,Friday
439,142,2024-07-25,2024-08-10,17,2024-05-10,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2024,5,Friday
440,53,2025-04-07,2025-04-24,18,2025-01-09,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2025,1,Thursday
441,129,2024-09-18,2024-09-24,7,2024-08-07,Aceptada,,2024,8,Wednesday
442,127,2025-04-05,2025-04-15,11,2025-02-16,Aceptada,,2025,2,Sunday
443,118,2024-10-15,2024-10-26,12,2024-08-23,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,8,Friday
444,5,2025-01-07,2025-01-22,16,2024-12-28,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,12,Saturday
445,125,2025-01-12,2025-01-12,1,2024-11-28,Aceptada,,2025,11,Thursday
446,66,2024-09-10,2024-09-29,20,2024-08-06,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,8,Tuesday
447,8,2025-01-26,2025-01-26,1,2024-12-04,Aceptada,,2025,12,Wednesday
448,83,2025-01-01,2025-01-20,20,2024-12-26,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,12,Thursday
449,77,2024-08-27,2024-09-07,12,2024-06-18,Aceptada,,2024,6,Tuesday
450,106,2025-01-20,2025-01-31,12,2024-11-15,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,11,Friday
451,107,2024-07-16,2024-07-28,13,2024-06-18,Aceptada,,2024,6,Tuesday
452,78,2024-10-27,2024-11-06,11,2024-08-12,Aceptada,,2024,8,Monday
453,122,2024-07-28,2024-08-01,5,2024-05-02,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,5,Thursday
454,14,2024-12-15,2024-12-17,3,2024-11-14,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,11,Thursday
455,47,2024-11-30,2024-11-30,1,2024-09-26,Aceptada,,2024,9,Thursday
456,114,2025-04-23,2025-05-01,9,2025-03-29,Aceptada,,2025,3,Saturday
